subject,auc,label_std,label_mean
02,0.9333333333333332,12.996919381911754,87.4090909090909
04,0.4,22.68796133952079,75.07692307692308
05,0.3783333333333333,23.507471567827004,62.26829268292683
06,0.7666666666666668,20.43332168103451,58.27777777777778
08,0.5416666666666666,16.423632798066155,68.75
11,0.5,13.46823423219738,70.32
12,0.55,22.478059477960656,37.526315789473685
24,0.5,16.94488218483871,68.06451612903226
25,0.4425,19.999935897333174,60.05
26,0.5599999999999999,19.062682355478174,73.02222222222223
27,0.5444444444444445,15.603071507105277,88.92592592592592
28,0.3,18.97130086236198,50.07692307692308
29,0.7666666666666667,21.335377178004872,51.51428571428571
30,0.5111111111111111,22.02245458043055,47.666666666666664
32,0.4583333333333333,19.083573976038263,64.87096774193549
34,0.6536666666666666,23.94572945607783,72.1
35,0.5266666666666666,21.55337672032037,28.7027027027027
36,0.7,16.71697170115278,50.8
37,0.4833333333333333,19.762270833202557,42.21212121212121
38,0.6,20.482977834103636,63.46666666666667
40,0.6475,22.911851951138015,56.52272727272727
43,0.611111111111111,18.23728218618283,81.03846153846153
